Name,Website,Address,Phone,Latitude,Longitude,City
勇敢者转盘,https://you.ctrip.com/sight/qinhuangdao132/145355938.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园海洋嘉年华内,,39.961269101728014,119.76192582121043,QingHuangDao
莲台,https://you.ctrip.com/sight/qinhuangdao132/145355925.html?scene=online,秦皇岛市山海关区五佛山国际生态旅游度假区角山景区内,,40.07361656212257,119.75777708704314,QingHuangDao
海盗城堡,https://you.ctrip.com/sight/qinhuangdao132/145346055.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园戏水乐园内,,39.96111287029651,119.7605694697209,QingHuangDao
第29届奥林匹克运动会火炬接力秦皇岛站起点,https://you.ctrip.com/sight/qinhuangdao132/145336156.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区内,,39.97531919572714,119.8049934619364,QingHuangDao
家庭乘筏滑道,https://you.ctrip.com/sight/qinhuangdao132/145316393.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园戏水乐园内,,39.96111287029651,119.7605694697209,QingHuangDao
山海关老龙头景区-议事厅,https://you.ctrip.com/sight/qinhuangdao132/145314402.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区守备署内,,39.97501384694758,119.80461383802789,QingHuangDao
文华阁,https://you.ctrip.com/sight/qinhuangdao132/145306565.html?scene=online,秦皇岛市山海关区龙海大道1号山海行宫内,,39.977636567061325,119.80307171695891,QingHuangDao
大慈院-放生池,https://you.ctrip.com/sight/qinhuangdao132/145306561.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
神女浴日,https://you.ctrip.com/sight/qinhuangdao132/145296785.html?scene=online,秦皇岛市山海关区小陈庄北燕塞湖景区内,,40.04365283669972,119.7129434675151,QingHuangDao
抛圈套瓶,https://you.ctrip.com/sight/qinhuangdao132/145296697.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园海洋嘉年华内,,39.961269101728014,119.76192582121043,QingHuangDao
安澜牌坊,https://you.ctrip.com/sight/qinhuangdao132/145296694.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区海神庙内,,39.97151405639713,119.80493102970344,QingHuangDao
北元玄真堂,https://you.ctrip.com/sight/qinhuangdao132/145296689.html?scene=online,秦皇岛市山海关区南大街山海关古城景区,,40.016496813658804,119.76723238134952,QingHuangDao
真神殿,https://you.ctrip.com/sight/qinhuangdao132/145294586.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区十二生肖太岁神院内,,40.01595210526255,119.76024500177071,QingHuangDao
后九连,https://you.ctrip.com/sight/qinhuangdao132/145293143.html?scene=online,秦皇岛市山海关区角山路角山长城内,,40.043251063543465,119.74657557665591,QingHuangDao
王家大院-少爷房,https://you.ctrip.com/sight/qinhuangdao132/145293127.html?scene=online,秦皇岛市山海关区东三条29~31号王家大院内,,40.013270150296634,119.76574541623884,QingHuangDao
鼓亭,https://you.ctrip.com/sight/qinhuangdao132/145286773.html?scene=online,秦皇岛市山海关区西大街13号钟鼓楼内,,40.015002066968954,119.76245636044462,QingHuangDao
角山地质地貌景观区,https://you.ctrip.com/sight/qinhuangdao132/145286765.html?scene=online,秦皇岛市山海关区五佛山国际生态旅游度假区角山景区内,,40.07361656212257,119.75777708704314,QingHuangDao
戚继光兵阵陈列室,https://you.ctrip.com/sight/qinhuangdao132/145286758.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区龙武营内,,39.97531919572714,119.8049934619364,QingHuangDao
长城平台,https://you.ctrip.com/sight/qinhuangdao132/145276872.html?scene=online,秦皇岛市山海关区角山路角山长城内,,40.043251063543465,119.74657557665591,QingHuangDao
拘禁所,https://you.ctrip.com/sight/qinhuangdao132/145276871.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区山海镇总兵府内,,40.01595210526255,119.76024500177071,QingHuangDao
鼓楼,https://you.ctrip.com/sight/qinhuangdao132/145274820.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区海神庙内,,39.97151405639713,119.80493102970344,QingHuangDao
后寺湖山,https://you.ctrip.com/sight/qinhuangdao132/145268277.html?scene=online,秦皇岛市山海关区,,39.984445641831485,119.78243521396982,QingHuangDao
清风亭,https://you.ctrip.com/sight/qinhuangdao132/145267115.html?scene=online,秦皇岛市山海关区城西北7华里燕塞湖景区内,,40.04365283669972,119.7129434675151,QingHuangDao
豪华转马,https://you.ctrip.com/sight/qinhuangdao132/145267098.html?scene=online,秦皇岛市山海关区燕塞湖路燕塞湖景区游乐场内,,40.039132940981496,119.71269472671939,QingHuangDao
文殊殿,https://you.ctrip.com/sight/qinhuangdao132/145267064.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
百总房,https://you.ctrip.com/sight/qinhuangdao132/145267029.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区龙武营内,,39.97531919572714,119.8049934619364,QingHuangDao
伽蓝殿,https://you.ctrip.com/sight/qinhuangdao132/145267020.html?scene=online,秦皇岛市山海关区五佛山国际生态旅游度假区角山景区栖贤寺内,,40.07361656212257,119.75777708704314,QingHuangDao
海狮湾,https://you.ctrip.com/sight/qinhuangdao132/145267012.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园海底总动员内,,39.96262207852548,119.76655101662018,QingHuangDao
卯兔戌狗太岁殿,https://you.ctrip.com/sight/qinhuangdao132/145257142.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区十二生肖太岁神院内,,40.01595210526255,119.76024500177071,QingHuangDao
瞭望地,https://you.ctrip.com/sight/qinhuangdao132/145255065.html?scene=online,秦皇岛市山海关区城南5公里处天下第一关景区内,,40.016279925474244,119.76701562022996,QingHuangDao
山海关离休活动室(中国铁路沈阳局集团有限公司),https://you.ctrip.com/sight/qinhuangdao132/145253635.html?scene=online,秦皇岛市山海关区南海道秦皇岛市山海关区铁路小学西侧约40米,,40.003914906940054,119.77345979446689,QingHuangDao
山海关老龙头景区-夯土炮台,https://you.ctrip.com/sight/qinhuangdao132/145247214.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区内,,39.97531919572714,119.8049934619364,QingHuangDao
抄案房,https://you.ctrip.com/sight/qinhuangdao132/145247207.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区山海镇总兵府内,,40.01595210526255,119.76024500177071,QingHuangDao
北管子村史馆,https://you.ctrip.com/sight/qinhuangdao132/145247206.html?scene=online,河北省秦皇岛市山海关区第一关镇角山路,,40.032785478730574,119.75221325220598,QingHuangDao
山海关区古城保护发展中心,https://you.ctrip.com/sight/qinhuangdao132/145243782.html?scene=online,河北省秦皇岛市山海关区古城南大街32-5号,,40.01445230409802,119.76534243638707,QingHuangDao
广场鸽,https://you.ctrip.com/sight/qinhuangdao132/145237419.html?scene=online,秦皇岛市山海关区城西北7华里燕塞湖景区鸟语林内,,40.04365283669972,119.7129434675151,QingHuangDao
端凝阁,https://you.ctrip.com/sight/qinhuangdao132/145237358.html?scene=online,秦皇岛市山海关区龙海大道1号山海行宫内,,39.977636567061325,119.80307171695891,QingHuangDao
滑行龙,https://you.ctrip.com/sight/qinhuangdao132/145237345.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园海洋嘉年华内,,39.961269101728014,119.76192582121043,QingHuangDao
桓侯祠,https://you.ctrip.com/sight/qinhuangdao132/145233792.html?scene=online,秦皇岛市山海关区五佛山国际生态旅游度假区角山景区内,,40.07361656212257,119.75777708704314,QingHuangDao
仪门游廊,https://you.ctrip.com/sight/qinhuangdao132/145233776.html?scene=online,秦皇岛市山海关区东大街1号天下第一关景区兵部分司内,,40.01732864938389,119.76458812925034,QingHuangDao
山船文化宫,https://you.ctrip.com/sight/qinhuangdao132/145227374.html?scene=online,秦皇岛市山海关区上海道山海关开发区里士满假日酒店(秦皇岛山海关店)西侧约130米,,39.995901839900895,119.82300251113934,QingHuangDao
图索房,https://you.ctrip.com/sight/qinhuangdao132/145227366.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区山海镇总兵府内,,40.01595210526255,119.76024500177071,QingHuangDao
肖显读书处,https://you.ctrip.com/sight/qinhuangdao132/145227352.html?scene=online,秦皇岛市山海关区五佛山国际生态旅游度假区角山景区栖贤寺内,,40.0510041253078,119.73701931281023,QingHuangDao
仪门,https://you.ctrip.com/sight/qinhuangdao132/145224006.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区山海镇总兵府内,,40.01595210526255,119.76024500177071,QingHuangDao
聊斋奇宫,https://you.ctrip.com/sight/qinhuangdao132/145217530.html?scene=online,秦皇岛市山海关区古城南大街20-6号四条包子,,40.012771213583655,119.76404878662215,QingHuangDao
咳嗽神殿,https://you.ctrip.com/sight/qinhuangdao132/145217527.html?scene=online,秦皇岛市山海关区五佛山国际生态旅游度假区角山景区栖贤寺内,,40.07361656212257,119.75777708704314,QingHuangDao
探春桥,https://you.ctrip.com/sight/qinhuangdao132/145215433.html?scene=online,秦皇岛市山海关区东水关街23号(近火车站)莲花湖公园内,,40.01044868836448,119.77435477624647,QingHuangDao
瓮城,https://you.ctrip.com/sight/qinhuangdao132/145207554.html?scene=online,秦皇岛市山海关区东大街1号天下第一关景区内,,40.01633905174887,119.76496883112547,QingHuangDao
石门天堑,https://you.ctrip.com/sight/qinhuangdao132/145207547.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
药王岭,https://you.ctrip.com/sight/qinhuangdao132/145205525.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
海景社区科技馆,https://you.ctrip.com/sight/qinhuangdao132/145204072.html?scene=online,秦皇岛市山海关区正安街南海花园东北侧,,39.989666687757655,119.78447607425795,QingHuangDao
甘露亭,https://you.ctrip.com/sight/qinhuangdao132/145204035.html?scene=online,秦皇岛市山海关区五佛山国际生态旅游度假区角山景区内,,40.07361656212257,119.75777708704314,QingHuangDao
自旋滑车,https://you.ctrip.com/sight/qinhuangdao132/145197613.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园海洋嘉年华内,,39.961269101728014,119.76192582121043,QingHuangDao
心愿长廊,https://you.ctrip.com/sight/qinhuangdao132/145194319.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
千石壁,https://you.ctrip.com/sight/qinhuangdao132/145194143.html?scene=online,秦皇岛市山海关区小陈庄北燕塞湖景区内,,40.04365283669972,119.7129434675151,QingHuangDao
灰松鼠,https://you.ctrip.com/sight/qinhuangdao132/145194122.html?scene=online,秦皇岛市山海关区燕塞湖路松鼠园内,,40.041036953055595,119.71340286095291,QingHuangDao
王家大院-书房,https://you.ctrip.com/sight/qinhuangdao132/145187686.html?scene=online,秦皇岛市山海关区东三条29~31号王家大院内,,40.013270150296634,119.76574541623884,QingHuangDao
范墨流香,https://you.ctrip.com/sight/qinhuangdao132/145187660.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
婚俗馆,https://you.ctrip.com/sight/qinhuangdao132/145184296.html?scene=online,秦皇岛市山海关区东三条29~31号王家大院内,,40.013270150296634,119.76574541623884,QingHuangDao
明长城地理信息标石,https://you.ctrip.com/sight/qinhuangdao132/145177766.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区内,,39.97531919572714,119.8049934619364,QingHuangDao
小潮河城市滨河公园,https://you.ctrip.com/sight/qinhuangdao132/145177760.html?scene=online,河北省秦皇岛市山海关区北京东道,,40.00836793598201,119.83610321903575,QingHuangDao
地藏殿,https://you.ctrip.com/sight/qinhuangdao132/145177741.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
山海关老龙头景区-碑记,https://you.ctrip.com/sight/qinhuangdao132/145175607.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区内,,39.97531919572714,119.8049934619364,QingHuangDao
小松林,https://you.ctrip.com/sight/qinhuangdao132/145174179.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
山海关景区-御碑亭,https://you.ctrip.com/sight/qinhuangdao132/145174171.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区内,,39.97531919572714,119.8049934619364,QingHuangDao
山海关老龙头景区-瓮城,https://you.ctrip.com/sight/qinhuangdao132/145167785.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区内,,39.97531919572714,119.8049934619364,QingHuangDao
寿山之魂,https://you.ctrip.com/sight/qinhuangdao132/145167772.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
三堂遗址保护区,https://you.ctrip.com/sight/qinhuangdao132/145166240.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区山海镇总兵府内,,40.01595210526255,119.76024500177071,QingHuangDao
般若三昧,https://you.ctrip.com/sight/qinhuangdao132/145165733.html?scene=online,秦皇岛市山海关区南大街山海关古城景区,,40.016496813658804,119.76723238134952,QingHuangDao
架阁库,https://you.ctrip.com/sight/qinhuangdao132/145164270.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区山海镇总兵府内,,40.01595210526255,119.76024500177071,QingHuangDao
水上挑战者,https://you.ctrip.com/sight/qinhuangdao132/145164258.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园海底总动员内,,39.96262207852548,119.76655101662018,QingHuangDao
幽蝶溪,https://you.ctrip.com/sight/qinhuangdao132/145157831.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
乐岛海洋王国-冰点店,https://you.ctrip.com/sight/qinhuangdao132/145157824.html?scene=online,秦皇岛市山海关区龙海大道148号乐岛公园内,,39.96175860150726,119.76421650026087,QingHuangDao
弘义阁,https://you.ctrip.com/sight/qinhuangdao132/145154236.html?scene=online,秦皇岛市山海关区龙海大道1号山海行宫内,,39.977636567061325,119.80307171695891,QingHuangDao
客堂,https://you.ctrip.com/sight/qinhuangdao132/145154234.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
旱门关,https://you.ctrip.com/sight/qinhuangdao132/145154222.html?scene=online,秦皇岛市山海关区角山路角山长城内,,40.043251063543465,119.74657557665591,QingHuangDao
乘黄,https://you.ctrip.com/sight/qinhuangdao132/145147833.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区龙王庙内,,39.97477028573099,119.8035434171822,QingHuangDao
大圣驾到儿童健康调理中心(老龙头路店),https://you.ctrip.com/sight/qinhuangdao132/145147813.html?scene=online,河北省秦皇岛市山海关区老龙头路244-6号,,39.98439015029442,119.78676738212224,QingHuangDao
服远楼,https://you.ctrip.com/sight/qinhuangdao132/145147809.html?scene=online,秦皇岛市山海关区南大街5-1号山海关古城内,,40.016496813658804,119.76723238134952,QingHuangDao
逍遥桥,https://you.ctrip.com/sight/qinhuangdao132/145147805.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
凤凰山,https://you.ctrip.com/sight/qinhuangdao132/145147804.html?scene=online,秦皇岛市山海关区城东约6公里的望夫石村后山岗上孟姜女庙景区内,,40.04253409379664,119.82935802262243,QingHuangDao
山海关老龙头景区-文物展室,https://you.ctrip.com/sight/qinhuangdao132/145144311.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区把总署内,,39.97531919572714,119.8049934619364,QingHuangDao
观音殿,https://you.ctrip.com/sight/qinhuangdao132/145137861.html?scene=online,秦皇岛市山海关区城东约6公里的望夫石村后山岗上孟姜女庙景区贞女祠内,,40.04262406066008,119.83098027254289,QingHuangDao
畅音阁,https://you.ctrip.com/sight/qinhuangdao132/145137858.html?scene=online,秦皇岛市山海关区龙海大道1号山海行宫内,,39.977636567061325,119.80307171695891,QingHuangDao
共工亭,https://you.ctrip.com/sight/qinhuangdao132/145137854.html?scene=online,河北省秦皇岛市山海关区五佛山国际生态旅游度假区角山景区内,,40.07361656212257,119.75777708704314,QingHuangDao
山中月镜,https://you.ctrip.com/sight/qinhuangdao132/145127898.html?scene=online,秦皇岛市山海关区城西北7华里燕塞湖景区内,,40.04365283669972,119.7129434675151,QingHuangDao
山海关区群众文化艺术活动协会,https://you.ctrip.com/sight/qinhuangdao132/145125363.html?scene=online,秦皇岛市山海关区教军场路天成宾馆(秦皇岛山海关店)东南侧约70米,,40.00886034250626,119.76934914845322,QingHuangDao
南海口关,https://you.ctrip.com/sight/qinhuangdao132/145125348.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区内,,39.97531919572714,119.8049934619364,QingHuangDao
悬洞窥天,https://you.ctrip.com/sight/qinhuangdao132/145125342.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
五福壁,https://you.ctrip.com/sight/qinhuangdao132/145123874.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
钟楼,https://you.ctrip.com/sight/qinhuangdao132/145123867.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区海神庙内,,39.97151405639713,119.80493102970344,QingHuangDao
赤麻鸭,https://you.ctrip.com/sight/qinhuangdao132/145117844.html?scene=online,秦皇岛市山海关区城西北7华里燕塞湖景区鸟语林内,,40.04365283669972,119.7129434675151,QingHuangDao
骆驼峰,https://you.ctrip.com/sight/qinhuangdao132/145117777.html?scene=online,秦皇岛市山海关区城西北7华里燕塞湖景区内,,40.04365283669972,119.7129434675151,QingHuangDao
龙马,https://you.ctrip.com/sight/qinhuangdao132/145117775.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区龙王庙内,,39.97477028573099,119.8035434171822,QingHuangDao
神威大将军炮,https://you.ctrip.com/sight/qinhuangdao132/145117771.html?scene=online,秦皇岛市山海关区南大街5-1号山海关古城内,,40.016496813658804,119.76723238134952,QingHuangDao
吟荷桥,https://you.ctrip.com/sight/qinhuangdao132/145115378.html?scene=online,秦皇岛市山海关区东水关街23号(近火车站)莲花湖公园内,,40.01044868836448,119.77435477624647,QingHuangDao
祥瑞潭,https://you.ctrip.com/sight/qinhuangdao132/145109014.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
山海关区图书馆,https://you.ctrip.com/sight/qinhuangdao132/144104098.html?scene=online,河北省秦皇岛市山海关区西顺城街3-2号,,40.00754932293611,119.76422054263566,QingHuangDao
潮河,https://you.ctrip.com/sight/qinhuangdao132/144103957.html?scene=online,河北省秦皇岛市山海关区,,39.984445641831485,119.78243521396982,QingHuangDao
玄阳洞,https://you.ctrip.com/sight/qinhuangdao132/144103897.html?scene=online,河北省秦皇岛市山海关区长寿山路,,40.038496025760914,119.7649929955437,QingHuangDao
福寿园,https://you.ctrip.com/sight/qinhuangdao132/144103792.html?scene=online,河北省秦皇岛市山海关区通棉路东50米,,40.02839344755063,119.73813806249234,QingHuangDao
秦皇岛市山海关区基督教福音堂,https://you.ctrip.com/sight/qinhuangdao132/144103655.html?scene=online,秦皇岛市山海关区西关大街78号,,40.01045214230088,119.75168792314376,QingHuangDao
干石河,https://you.ctrip.com/sight/qinhuangdao132/144103638.html?scene=online,河北省秦皇岛市山海关区,,39.984445641831485,119.78243521396982,QingHuangDao
祥蔼博桑,https://you.ctrip.com/sight/qinhuangdao132/143756733.html?scene=online,秦皇岛市山海关区关城西路山海关古城景区,,40.016496813658804,119.76723238134952,QingHuangDao
十二生肖太岁神院,https://you.ctrip.com/sight/qinhuangdao132/143743522.html?scene=online,河北省秦皇岛市山海关区西大街55号,,40.01521902832092,119.76074311217599,QingHuangDao
临闾楼,https://you.ctrip.com/sight/qinhuangdao132/143740740.html?scene=online,秦皇岛市山海关区黄家胡同与墨水池胡同交叉路口往东北约250米,,40.0099775007102,119.7639949781221,QingHuangDao
顺成儿童乐园,https://you.ctrip.com/sight/qinhuangdao132/143738965.html?scene=online,河北省秦皇岛市山海关区顺城商厦民乐医药店南侧上楼,,39.984445641831485,119.78243521396982,QingHuangDao
首山二郎庙风景区,https://you.ctrip.com/sight/qinhuangdao132/143734324.html?scene=online,河北省秦皇岛市山海关区首山二郎庙风景区(燕塞湖景区东南),,40.04365283669972,119.7129434675151,QingHuangDao
薰风和熙,https://you.ctrip.com/sight/qinhuangdao132/143729533.html?scene=online,秦皇岛市山海关区第一关路山海关风景区-天下第一关景区,,40.016496813658804,119.76723238134952,QingHuangDao
跆风搏击俱乐部,https://you.ctrip.com/sight/qinhuangdao132/143714420.html?scene=online,河北省秦皇岛市山海关区港山大街博维龙庭小区1号楼,,39.9898914694403,119.77386924211834,QingHuangDao
宗教文化馆,https://you.ctrip.com/sight/qinhuangdao132/143711083.html?scene=online,秦皇岛市山海关区东三条29~31号王家大院内,,40.013270150296634,119.76574541623884,QingHuangDao
山海梵禅(总店),https://you.ctrip.com/sight/qinhuangdao132/143697132.html?scene=online,河北省秦皇岛市山海关区教军场路兴华商城4号楼,,40.00756742233573,119.76851156839571,QingHuangDao
英皇国际马术俱乐部,https://you.ctrip.com/sight/qinhuangdao132/143696447.html?scene=online,河北省秦皇岛市山海关区石河镇龙海大道161号,,39.958212084982904,119.7465737800449,QingHuangDao
慈愍寺,https://you.ctrip.com/sight/qinhuangdao132/134078586.html?scene=online,河北省秦皇岛市山海关区西大街山海关古城景区,,40.016496813658804,119.76723238134952,QingHuangDao
双文井,https://you.ctrip.com/sight/qinhuangdao132/134071366.html?scene=online,秦皇岛市山海关区钟鼓楼旁,,40.015002066968954,119.76245636044462,QingHuangDao
榆关抗战纪念碑,https://you.ctrip.com/sight/qinhuangdao132/134071256.html?scene=online,河北省秦皇岛市山海关区关城南路57号,,40.00680848687056,119.76230023494698,QingHuangDao
威远城遗址,https://you.ctrip.com/sight/qinhuangdao132/112654870.html?scene=online,河北省秦皇岛市山海关区乔家沟村,,40.02891139872534,119.77982779239656,QingHuangDao
承恩驿,https://you.ctrip.com/sight/qinhuangdao132/112649444.html?scene=online,秦皇岛市山海关区北马道秦皇岛山海假日酒店西南门南侧约80米,,40.01408945401339,119.75820423131313,QingHuangDao
鑫华乔氏台球会所,https://you.ctrip.com/sight/qinhuangdao132/79996656.html?scene=online,河北省秦皇岛市山海关区110号兴华商城1号楼3楼,13333283201,40.006936220187,119.76819033434535,QingHuangDao
车友来汽车运动公园,https://you.ctrip.com/sight/qinhuangdao132/5612349.html?scene=online,河北省秦皇岛市山海关区龙海大道169号,13903352010,39.96492840901169,119.76483040224639,QingHuangDao
榆关广场,https://you.ctrip.com/sight/qinhuangdao132/4616769.html?scene=online,河北省秦皇岛市山海关区关城西路38号,,40.0114394773357,119.75683898659908,QingHuangDao
爱琴海音乐广场,https://you.ctrip.com/sight/qinhuangdao132/4616767.html?scene=online,河北秦皇岛市山海关区龙海大道148号,,39.962621663760515,119.76261545035042,QingHuangDao
湿地游园,https://you.ctrip.com/sight/qinhuangdao132/4616342.html?scene=online,河北省秦皇岛市山海关区城西北7华里燕塞湖景区内,,40.04365283669972,119.7129434675151,QingHuangDao
山西会馆,https://you.ctrip.com/sight/qinhuangdao132/4616253.html?scene=online,秦皇岛市山海关区东大街9号,,40.015969926123965,119.76405067306372,QingHuangDao
辰龙酉鸡太岁殿,https://you.ctrip.com/sight/qinhuangdao132/4616246.html?scene=online,秦皇岛市山海关区古城西大街山海关总兵府景区十二生肖太岁神院内,,40.01595210526255,119.76024500177071,QingHuangDao
山海关老龙头景区-民间艺术展,https://you.ctrip.com/sight/qinhuangdao132/4616241.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区把总署内,,39.97531919572714,119.8049934619364,QingHuangDao
国家方志馆秦皇岛公馆,https://you.ctrip.com/sight/qinhuangdao132/4616234.html?scene=online,河北省秦皇岛市山海关区东大街8号,,40.01531531721778,119.76284909961358,QingHuangDao
关帝庙,https://you.ctrip.com/sight/qinhuangdao132/4616226.html?scene=online,河北省秦皇岛市山海关区西大街55号,,40.01521902832092,119.76074311217599,QingHuangDao
旋靥潭,https://you.ctrip.com/sight/qinhuangdao132/1675457.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
寿字碑林,https://you.ctrip.com/sight/qinhuangdao132/1675418.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
同赢替替战士基地,https://you.ctrip.com/sight/qinhuangdao132/1408980.html?scene=online,秦皇岛市山海关区替替战士基地(乐岛斜对面),,39.96175860150726,119.76421650026087,QingHuangDao
艾尚多肉植物园,https://you.ctrip.com/sight/qinhuangdao132/145395337.html?scene=online,河北省秦皇岛市山海关区沟渠寨村,,39.96252274224446,119.7338889875996,QingHuangDao
幽闲谷,https://you.ctrip.com/sight/qinhuangdao132/145435493.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
铺房,https://you.ctrip.com/sight/qinhuangdao132/145464951.html?scene=online,秦皇岛市山海关区角山路角山长城内,,40.043251063543465,119.74657557665591,QingHuangDao
观音殿,https://you.ctrip.com/sight/qinhuangdao132/145491309.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
李时珍石窟,https://you.ctrip.com/sight/qinhuangdao132/145520659.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
山海关老龙头景区-天开海岳碑刻,https://you.ctrip.com/sight/qinhuangdao132/145543859.html?scene=online,秦皇岛市山海关区龙海大道1号老龙头景区内,,39.97531919572714,119.8049934619364,QingHuangDao
大小灵塔,https://you.ctrip.com/sight/qinhuangdao132/145553726.html?scene=online,秦皇岛市山海关区小陈庄北燕塞湖景区内,,40.04365283669972,119.7129434675151,QingHuangDao
关帝庙,https://you.ctrip.com/sight/qinhuangdao132/145580996.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
勤求,https://you.ctrip.com/sight/qinhuangdao132/145599179.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
黄牛山,https://you.ctrip.com/sight/qinhuangdao132/145641744.html?scene=online,秦皇岛市山海关区三道关村附近长寿山景区内,,40.07349606313338,119.74691100393333,QingHuangDao
念佛堂,https://you.ctrip.com/sight/qinhuangdao132/145657822.html?scene=online,秦皇岛市山海关区古城东北片区大悲院内,,40.01485935975987,119.75873423156402,QingHuangDao
榆峰阁,https://you.ctrip.com/sight/qinhuangdao132/145703149.html?scene=online,秦皇岛市山海关区东大街1号天下第一关景区兵部分司内,,40.01732864938389,119.76458812925034,QingHuangDao
孟宅,https://you.ctrip.com/sight/qinhuangdao132/145716669.html?scene=online,秦皇岛市山海关区城东约6公里的望夫石村后山岗上孟姜女庙景区内,,40.04253409379664,119.82935802262243,QingHuangDao
白鹭岛龙头帆船俱乐部,https://you.ctrip.com/sight/qinhuangdao132/145797293.html?scene=online,河北省秦皇岛市山海关区天福中路1号,,39.96756264793569,119.77264772628587,QingHuangDao
西关浴池,https://you.ctrip.com/sight/qinhuangdao132/145882729.html?scene=online,河北省秦皇岛市山海关区西关大街98号,,40.011665015712474,119.75368521561464,QingHuangDao
乔氏台球会所(石河路店),https://you.ctrip.com/sight/qinhuangdao132/145946522.html?scene=online,河北省秦皇岛市山海关区石河路77号兴明家具广场院内右侧玻璃门上二楼,,39.99787028701875,119.7494559034431,QingHuangDao
